"U:0","U:1","U:2","d","nuT","p","Points:0","Points:1","Points:2"
0.42903,-0.05493,0,0.00739,0.00043913,-0.0075288,0.082252,0.092613,0.01
0.41832,-0.064463,0,0.00739,0.00044762,0.00048936,0.083184,0.092613,0.01
0.40602,-0.075662,0,0.00739,0.0004593,0.0092007,0.084103,0.092613,0.01
0.39189,-0.088833,0,0.00739,0.00047518,0.0187,0.085009,0.092613,0.01
0.37573,-0.10427,0,0.00739,0.00049597,0.029108,0.085903,0.092613,0.01
0.35739,-0.12224,0,0.00739,0.00052185,0.040578,0.086784,0.092613,0.01
0.33679,-0.1429,0,0.00739,0.00055214,0.0533,0.087652,0.092613,0.01
0.31398,-0.16632,0,0.00739,0.00058502,0.067506,0.088508,0.092613,0.01
0.28912,-0.19242,0,0.00739,0.00061751,0.083453,0.089353,0.092613,0.01
0.26255,-0.22114,0,0.00739,0.00064643,0.10133,0.090185,0.092613,0.01
0.23468,-0.25258,0,0.00739,0.00066931,0.12114,0.091006,0.092613,0.01
0.20606,-0.28686,0,0.00739,0.00068859,0.14263,0.091815,0.092613,0.01
0.17708,-0.32434,0,0.0071919,0.00068089,0.16536,0.092613,0.092613,0.01
0.14731,-0.36642,0,0.0066033,0.00062039,0.18874,0.093399,0.092613,0.01
0.11605,-0.41512,0,0.0058277,0.00053616,0.21225,0.094175,0.092613,0.01
0.083415,-0.47197,0,0.005063,0.000452,0.23553,0.09494,0.092613,0.01
0.050229,-0.53796,0,0.004309,0.0003634,0.25792,0.095694,0.092613,0.01
0.017982,-0.61321,0,0.0035656,0.00027059,0.27843,0.096437,0.092613,0.01
-0.011634,-0.69501,0,0.0028327,0.00016866,0.29534,0.09717,0.092613,0.01
-0.033789,-0.76508,0,0.00211,6.6652e-05,0.30786,0.097893,0.092613,0.01
-0.038187,-0.74461,0,0.0013975,3.886e-05,0.31469,0.098605,0.092613,0.01
-0.020384,-0.52914,0,0.00069505,3.7266e-05,0.3143,0.099307,0.092613,0.01
-0.0063645,-0.36228,0,0,1.6057e-05,0.31234,0.1,0.092613,0.01
0.45931,0.038359,0,0.0066033,0.00034805,-0.070565,0.051385,0.093399,0.01
0.46799,0.035749,0,0.0066033,0.00034818,-0.072431,0.052751,0.093399,0.01
0.47592,0.033188,0,0.0066033,0.00034855,-0.073979,0.054097,0.093399,0.01
0.48312,0.03068,0,0.0066033,0.00034915,-0.075207,0.055425,0.093399,0.01
0.48962,0.028226,0,0.0066033,0.00034994,-0.076118,0.056734,0.093399,0.01
0.49546,0.025819,0,0.0066033,0.00035089,-0.076716,0.058025,0.093399,0.01
0.50065,0.023453,0,0.0066033,0.00035198,-0.077004,0.059297,0.093399,0.01
0.50523,0.021118,0,0.0066033,0.00035318,-0.076983,0.060552,0.093399,0.01
0.5092,0.018804,0,0.0066033,0.00035449,-0.076658,0.061789,0.093399,0.01
0.51258,0.016499,0,0.0066033,0.00035589,-0.076027,0.063008,0.093399,0.01
0.5154,0.01419,0,0.0066033,0.00035738,-0.07509,0.064211,0.093399,0.01
0.51764,0.011863,0,0.0066033,0.00035896,-0.073846,0.065396,0.093399,0.01
0.51933,0.0095066,0,0.0066033,0.00036066,-0.072291,0.066565,0.093399,0.01
0.52046,0.0071056,0,0.0066033,0.00036247,-0.070421,0.067718,0.093399,0.01
0.52103,0.0046462,0,0.0066033,0.00036441,-0.068232,0.068854,0.093399,0.01
0.52103,0.0021134,0,0.0066033,0.0003665,-0.065716,0.069974,0.093399,0.01
0.52047,-0.00050921,0,0.0066033,0.00036875,-0.062868,0.071079,0.093399,0.01
0.51934,-0.0032408,0,0.0066033,0.00037114,-0.059679,0.072168,0.093399,0.01
0.51762,-0.0061045,0,0.0066033,0.00037368,-0.05614,0.073242,0.093399,0.01
0.51529,-0.0091298,0,0.0066033,0.00037633,-0.05224,0.0743,0.093399,0.01
0.51236,-0.012355,0,0.0066033,0.00037907,-0.047968,0.075344,0.093399,0.01
0.50878,-0.015827,0,0.0066033,0.00038184,-0.043307,0.076373,0.093399,0.01
0.50453,-0.019611,0,0.0066033,0.00038463,-0.038237,0.077388,0.093399,0.01
0.49955,-0.023786,0,0.0066033,0.00038743,-0.032731,0.078389,0.093399,0.01
0.49379,-0.028451,0,0.0066033,0.00039028,-0.026757,0.079375,0.093399,0.01
0.48716,-0.03373,0,0.0066033,0.00039332,-0.020273,0.080348,0.093399,0.01
0.47953,-0.039773,0,0.0066033,0.0003968,-0.013229,0.081307,0.093399,0.01
0.47075,-0.046765,0,0.0066033,0.00040116,-0.0055672,0.082252,0.093399,0.01
0.46063,-0.054924,0,0.0066033,0.00040699,0.0027806,0.083184,0.093399,0.01
0.44895,-0.064509,0,0.0066033,0.0004151,0.011892,0.084103,0.093399,0.01
0.43545,-0.07581,0,0.0066033,0.00042638,0.021861,0.085009,0.093399,0.01
0.41986,-0.089137,0,0.0066033,0.00044164,0.032802,0.085903,0.093399,0.01
0.40196,-0.10479,0,0.0066033,0.00046137,0.044861,0.086784,0.093399,0.01
0.38158,-0.12301,0,0.0066033,0.00048543,0.058225,0.087652,0.093399,0.01
0.35864,-0.14397,0,0.0066033,0.00051276,0.073131,0.088508,0.093399,0.01
0.3332,-0.16774,0,0.0066033,0.00054133,0.089848,0.089353,0.093399,0.01
0.30547,-0.19439,0,0.0066033,0.00056868,0.10861,0.090185,0.093399,0.01
0.27575,-0.2241,0,0.0066033,0.00059308,0.12951,0.091006,0.093399,0.01
0.24445,-0.25718,0,0.0066033,0.00061292,0.15249,0.091815,0.093399,0.01
0.21218,-0.29386,0,0.0066033,0.0006301,0.17738,0.092613,0.093399,0.01
0.1794,-0.33461,0,0.006408,0.00062018,0.20377,0.093399,0.093399,0.01
0.14563,-0.38115,0,0.0058277,0.0005568,0.23092,0.094175,0.093399,0.01
0.11009,-0.43605,0,0.005063,0.00046944,0.25813,0.09494,0.093399,0.01
0.073048,-0.50125,0,0.004309,0.00038182,0.28478,0.095694,0.093399,0.01
0.035891,-0.57763,0,0.0035656,0.0002895,0.30988,0.096437,0.093399,0.01
0.00074212,-0.66381,0,0.0028327,0.00018998,0.33164,0.09717,0.093399,0.01
-0.028446,-0.7469,0,0.00211,7.914e-05,0.34815,0.097893,0.093399,0.01
-0.040538,-0.75176,0,0.0013975,3.7391e-05,0.35803,0.098605,0.093399,0.01
-0.024119,-0.55176,0,0.00069505,3.5485e-05,0.35922,0.099307,0.093399,0.01
-0.0080236,-0.38485,0,0,1.6732e-05,0.35728,0.1,0.093399,0.01
0.49794,0.033183,0,0.0058277,0.00032572,-0.06948,0.051385,0.094175,0.01
0.50681,0.030938,0,0.0058277,0.00032558,-0.071373,0.052751,0.094175,0.01
0.51493,0.028737,0,0.0058277,0.00032562,-0.072948,0.054097,0.094175,0.01
0.52233,0.026584,0,0.0058277,0.00032582,-0.074205,0.055425,0.094175,0.01
0.52904,0.024477,0,0.0058277,0.00032617,-0.075145,0.056734,0.094175,0.01
0.53508,0.022412,0,0.0058277,0.00032665,-0.07577,0.058025,0.094175,0.01
0.54049,0.020385,0,0.0058277,0.00032724,-0.076084,0.059297,0.094175,0.01
0.54527,0.018386,0,0.0058277,0.00032793,-0.076088,0.060552,0.094175,0.01
0.54946,0.016407,0,0.0058277,0.0003287,-0.075783,0.061789,0.094175,0.01
0.55307,0.014437,0,0.0058277,0.00032956,-0.075171,0.063008,0.094175,0.01
0.55611,0.012467,0,0.0058277,0.00033051,-0.074249,0.064211,0.094175,0.01
0.5586,0.010484,0,0.0058277,0.00033154,-0.073017,0.065396,0.094175,0.01
0.56053,0.008479,0,0.0058277,0.00033266,-0.07147,0.066565,0.094175,0.01
0.56191,0.0064387,0,0.0058277,0.00033389,-0.069606,0.067718,0.094175,0.01
0.56275,0.0043515,0,0.0058277,0.00033523,-0.067417,0.068854,0.094175,0.01
0.56304,0.0022043,0,0.0058277,0.00033669,-0.064899,0.069974,0.094175,0.01
0.56277,-1.7361e-05,0,0.0058277,0.00033827,-0.062044,0.071079,0.094175,0.01
0.56194,-0.0023305,0,0.0058277,0.00033999,-0.058843,0.072168,0.094175,0.01
0.56054,-0.0047556,0,0.0058277,0.00034181,-0.055287,0.073242,0.094175,0.01
0.55856,-0.0073188,0,0.0058277,0.00034373,-0.051364,0.0743,0.094175,0.01
0.55598,-0.010053,0,0.0058277,0.00034572,-0.04706,0.075344,0.094175,0.01
0.55277,-0.013,0,0.0058277,0.00034776,-0.042354,0.076373,0.094175,0.01
0.54891,-0.016213,0,0.0058277,0.00034981,-0.037223,0.077388,0.094175,0.01
0.54435,-0.019759,0,0.0058277,0.00035188,-0.031635,0.078389,0.094175,0.01
0.53902,-0.023718,0,0.0058277,0.000354,-0.025551,0.079375,0.094175,0.01
0.53284,-0.02819,0,0.0058277,0.00035624,-0.018922,0.080348,0.094175,0.01
0.52571,-0.033298,0,0.0058277,0.00035876,-0.01169,0.081307,0.094175,0.01
0.51748,-0.039189,0,0.0058277,0.00036185,-0.0037884,0.082252,0.094175,0.01
0.50797,-0.046043,0,0.0058277,0.00036591,0.0048598,0.083184,0.094175,0.01
0.49695,-0.054079,0,0.0058277,0.00037148,0.014339,0.084103,0.094175,0.01
0.48417,-0.063555,0,0.0058277,0.00037925,0.024747,0.085009,0.094175,0.01
0.46934,-0.074765,0,0.0058277,0.00038994,0.036196,0.085903,0.094175,0.01
0.45216,-0.088021,0,0.0058277,0.00040417,0.048826,0.086784,0.094175,0.01
0.43237,-0.10362,0,0.0058277,0.00042222,0.062818,0.087652,0.094175,0.01
0.40977,-0.12183,0,0.0058277,0.00044369,0.078401,0.088508,0.094175,0.01
0.38429,-0.14283,0,0.0058277,0.00046741,0.09585,0.089353,0.094175,0.01
0.35596,-0.16682,0,0.0058277,0.00049171,0.11544,0.090185,0.094175,0.01
0.32496,-0.19408,0,0.0058277,0.0005151,0.13735,0.091006,0.094175,0.01
0.29152,-0.22504,0,0.0058277,0.00053655,0.16169,0.091815,0.094175,0.01
0.25604,-0.2602,0,0.0058277,0.00055438,0.18844,0.092613,0.094175,0.01
0.21922,-0.29992,0,0.0058277,0.00056994,0.21751,0.093399,0.094175,0.01
0.18165,-0.34485,0,0.0056352,0.00055794,0.24846,0.094175,0.094175,0.01
0.14282,-0.39719,0,0.005063,0.00049156,0.28039,0.09494,0.094175,0.01
0.10186,-0.4603,0,0.004309,0.00040062,0.31226,0.095694,0.094175,0.01
0.059393,-0.53654,0,0.0035656,0.00030889,0.34305,0.096437,0.094175,0.01
0.017799,-0.6259,0,0.0028327,0.00021108,0.37109,0.09717,0.094175,0.01
-0.019652,-0.72015,0,0.00211,9.9693e-05,0.39318,0.097893,0.094175,0.01
-0.041337,-0.75308,0,0.0013975,4.3474e-05,0.40718,0.098605,0.094175,0.01
-0.028378,-0.57547,0,0.00069505,3.2773e-05,0.41091,0.099307,0.094175,0.01
-0.011011,-0.41142,0,0,1.7426e-05,0.40969,0.1,0.094175,0.01
0.54392,0.027993,0,0.005063,0.00029815,-0.068385,0.051385,0.09494,0.01
0.5529,0.026104,0,0.005063,0.00029771,-0.070309,0.052751,0.09494,0.01
0.56114,0.024254,0,0.005063,0.0002974,-0.071917,0.054097,0.09494,0.01
0.56867,0.022446,0,0.005063,0.00029722,-0.073206,0.055425,0.09494,0.01
0.57551,0.020678,0,0.005063,0.00029716,-0.074179,0.056734,0.09494,0.01
0.58169,0.018947,0,0.005063,0.00029721,-0.074836,0.058025,0.09494,0.01
0.58724,0.017248,0,0.005063,0.00029735,-0.075179,0.059297,0.09494,0.01
0.59218,0.015575,0,0.005063,0.00029758,-0.075211,0.060552,0.09494,0.01
0.59653,0.013921,0,0.005063,0.00029789,-0.074932,0.061789,0.09494,0.01
0.6003,0.012276,0,0.005063,0.00029828,-0.074343,0.063008,0.09494,0.01
0.60352,0.010633,0,0.005063,0.00029875,-0.073442,0.064211,0.09494,0.01
0.6062,0.0089817,0,0.005063,0.00029931,-0.072227,0.065396,0.09494,0.01
0.60833,0.0073137,0,0.005063,0.00029995,-0.070695,0.066565,0.09494,0.01
0.60992,0.0056189,0,0.005063,0.00030068,-0.068841,0.067718,0.09494,0.01
0.61099,0.0038873,0,0.005063,0.00030151,-0.066661,0.068854,0.09494,0.01
0.61152,0.0021078,0,0.005063,0.00030244,-0.064147,0.069974,0.09494,0.01
0.61151,0.00026787,0,0.005063,0.00030348,-0.061292,0.071079,0.09494,0.01
0.61096,-0.0016471,0,0.005063,0.00030462,-0.058088,0.072168,0.09494,0.01
0.60985,-0.003655,0,0.005063,0.00030586,-0.054523,0.073242,0.09494,0.01
0.60819,-0.0057782,0,0.005063,0.00030719,-0.050584,0.0743,0.09494,0.01
0.60594,-0.0080449,0,0.005063,0.00030859,-0.046255,0.075344,0.09494,0.01
0.60308,-0.010491,0,0.005063,0.00031004,-0.041512,0.076373,0.09494,0.01
0.59959,-0.013159,0,0.005063,0.00031152,-0.036329,0.077388,0.09494,0.01
0.59542,-0.016105,0,0.005063,0.00031305,-0.030669,0.078389,0.09494,0.01
0.5905,-0.019393,0,0.005063,0.00031463,-0.024488,0.079375,0.09494,0.01
0.58477,-0.023102,0,0.005063,0.00031631,-0.017731,0.080348,0.09494,0.01
0.57812,-0.027328,0,0.005063,0.0003182,-0.010334,0.081307,0.09494,0.01
0.57043,-0.032186,0,0.005063,0.00032046,-0.0022225,0.082252,0.09494,0.01
0.56152,-0.037818,0,0.005063,0.00032334,0.0066864,0.083184,0.09494,0.01
0.55119,-0.0444,0,0.005063,0.00032718,0.016486,0.084103,0.09494,0.01
0.53919,-0.052146,0,0.005063,0.00033244,0.02728,0.085009,0.09494,0.01
0.52523,-0.061313,0,0.005063,0.00033967,0.039187,0.085903,0.09494,0.01
0.50898,-0.072197,0,0.005063,0.00034944,0.052347,0.086784,0.09494,0.01
0.49012,-0.085112,0,0.005063,0.00036218,0.066933,0.087652,0.09494,0.01
0.46833,-0.10037,0,0.005063,0.00037798,0.083167,0.088508,0.09494,0.01
0.44338,-0.11825,0,0.005063,0.0003964,0.10132,0.089353,0.09494,0.01
0.41516,-0.13906,0,0.005063,0.00041648,0.12169,0.090185,0.09494,0.01
0.38361,-0.16316,0,0.005063,0.00043718,0.14455,0.091006,0.09494,0.01
0.34878,-0.1911,0,0.005063,0.00045761,0.17012,0.091815,0.09494,0.01
0.31085,-0.22354,0,0.005063,0.00047694,0.19856,0.092613,0.09494,0.01
0.27016,-0.26124,0,0.005063,0.00049329,0.22998,0.093399,0.09494,0.01
0.22755,-0.30481,0,0.005063,0.00050757,0.26434,0.094175,0.09494,0.01
0.18382,-0.35515,0,0.0048732,0.00049357,0.30121,0.09494,0.09494,0.01
0.13843,-0.4152,0,0.004309,0.00042394,0.3394,0.095694,0.09494,0.01
0.090492,-0.48941,0,0.0035656,0.00032846,0.37737,0.096437,0.09494,0.01
0.041637,-0.58018,0,0.0028327,0.00023204,0.41337,0.09717,0.09494,0.01
-0.0052885,-0.68351,0,0.00211,0.00012312,0.44323,0.097893,0.09494,0.01
-0.039039,-0.74595,0,0.0013975,5.1765e-05,0.46338,0.098605,0.09494,0.01
-0.033106,-0.59874,0,0.00069505,2.904e-05,0.47168,0.099307,0.09494,0.01
-0.016138,-0.44284,0,0,1.8094e-05,0.47245,0.1,0.09494,0.01
0.59925,0.022843,0,0.004309,0.0002653,-0.067289,0.051385,0.095694,0.01
0.60824,0.0213,0,0.004309,0.00026457,-0.069249,0.052751,0.095694,0.01
0.6165,0.01979,0,0.004309,0.00026395,-0.070892,0.054097,0.095694,0.01
0.62405,0.018316,0,0.004309,0.00026344,-0.072219,0.055425,0.095694,0.01
0.63093,0.016876,0,0.004309,0.00026304,-0.073228,0.056734,0.095694,0.01
0.63716,0.015468,0,0.004309,0.00026272,-0.07392,0.058025,0.095694,0.01
0.64277,0.014087,0,0.004309,0.00026249,-0.074297,0.059297,0.095694,0.01
0.64779,0.012729,0,0.004309,0.00026234,-0.074361,0.060552,0.095694,0.01
0.65222,0.011387,0,0.004309,0.00026227,-0.074112,0.061789,0.095694,0.01
0.6561,0.010055,0,0.004309,0.00026228,-0.07355,0.063008,0.095694,0.01
0.65943,0.0087261,0,0.004309,0.00026237,-0.072674,0.064211,0.095694,0.01
0.66223,0.0073923,0,0.004309,0.00026253,-0.071481,0.065396,0.095694,0.01
0.66451,0.0060464,0,0.004309,0.00026277,-0.069969,0.066565,0.095694,0.01
0.66626,0.0046808,0,0.004309,0.0002631,-0.068132,0.067718,0.095694,0.01
0.6675,0.0032871,0,0.004309,0.00026352,-0.065966,0.068854,0.095694,0.01
0.66823,0.0018562,0,0.004309,0.00026403,-0.063463,0.069974,0.095694,0.01
0.66843,0.00037768,0,0.004309,0.00026462,-0.060616,0.071079,0.095694,0.01
0.66812,-0.0011606,0,0.004309,0.00026531,-0.057415,0.072168,0.095694,0.01
0.66727,-0.0027737,0,0.004309,0.00026609,-0.053849,0.073242,0.095694,0.01
0.66588,-0.0044805,0,0.004309,0.00026694,-0.049902,0.0743,0.095694,0.01
0.66394,-0.0063043,0,0.004309,0.00026787,-0.045556,0.075344,0.095694,0.01
0.66141,-0.0082742,0,0.004309,0.00026886,-0.040786,0.076373,0.095694,0.01
0.65826,-0.010426,0,0.004309,0.0002699,-0.03556,0.077388,0.095694,0.01
0.65446,-0.012802,0,0.004309,0.000271,-0.029841,0.078389,0.095694,0.01
0.64995,-0.015454,0,0.004309,0.00027217,-0.023578,0.079375,0.095694,0.01
0.64465,-0.018442,0,0.004309,0.00027345,-0.016714,0.080348,0.095694,0.01
0.63847,-0.021841,0,0.004309,0.00027488,-0.0091792,0.081307,0.095694,0.01
0.6313,-0.025736,0,0.004309,0.00027657,-0.00089447,0.082252,0.095694,0.01
0.623,-0.030237,0,0.004309,0.00027865,0.0082301,0.083184,0.095694,0.01
0.61336,-0.035475,0,0.004309,0.00028134,0.018295,0.084103,0.095694,0.01
0.60218,-0.041619,0,0.004309,0.0002849,0.029412,0.085009,0.095694,0.01
0.58916,-0.048876,0,0.004309,0.00028969,0.041707,0.085903,0.095694,0.01
0.574,-0.0575,0,0.004309,0.00029613,0.055327,0.086784,0.095694,0.01
0.55631,-0.06778,0,0.004309,0.00030464,0.070447,0.087652,0.095694,0.01
0.53573,-0.080037,0,0.004309,0.00031551,0.087282,0.088508,0.095694,0.01
0.51189,-0.094601,0,0.004309,0.00032876,0.1061,0.089353,0.095694,0.01
0.48449,-0.11183,0,0.004309,0.00034403,0.12721,0.090185,0.095694,0.01
0.45329,-0.13217,0,0.004309,0.00036079,0.15095,0.091006,0.095694,0.01
0.41809,-0.15623,0,0.004309,0.00037847,0.17763,0.091815,0.095694,0.01
0.37875,-0.1848,0,0.004309,0.00039649,0.20758,0.092613,0.095694,0.01
0.3353,-0.2189,0,0.004309,0.00041407,0.24111,0.093399,0.095694,0.01
0.28803,-0.25968,0,0.004309,0.00042922,0.27847,0.094175,0.095694,0.01
0.23789,-0.30812,0,0.004309,0.00044239,0.31979,0.09494,0.095694,0.01
0.186,-0.36562,0,0.0041218,0.00042633,0.36465,0.095694,0.095694,0.01
0.13186,-0.43624,0,0.0035656,0.00035246,0.41145,0.096437,0.095694,0.01
0.075164,-0.5257,0,0.0028327,0.00025254,0.45768,0.09717,0.095694,0.01
0.017702,-0.63505,0,0.00211,0.00014696,0.49837,0.097893,0.095694,0.01
-0.03109,-0.72625,0,0.0013975,6.0472e-05,0.52817,0.098605,0.095694,0.01
-0.03755,-0.61879,0,0.00069505,2.4776e-05,0.54497,0.099307,0.095694,0.01
-0.023852,-0.47938,0,0,1.8678e-05,0.55002,0.1,0.095694,0.01
0.66687,0.017801,0,0.0035656,0.00022716,-0.066203,0.051385,0.096437,0.01
0.67571,0.016591,0,0.0035656,0.00022622,-0.068203,0.052751,0.096437,0.01
0.68384,0.015409,0,0.0035656,0.00022537,-0.069888,0.054097,0.096437,0.01
0.69129,0.014256,0,0.0035656,0.00022461,-0.071255,0.055425,0.096437,0.01
0.69808,0.013132,0,0.0035656,0.00022394,-0.072304,0.056734,0.096437,0.01
0.70425,0.012033,0,0.0035656,0.00022336,-0.073035,0.058025,0.096437,0.01
0.70981,0.010958,0,0.0035656,0.00022286,-0.07345,0.059297,0.096437,0.01
0.71479,0.0099012,0,0.0035656,0.00022244,-0.073549,0.060552,0.096437,0.01
0.71922,0.0088584,0,0.0035656,0.00022209,-0.073334,0.061789,0.096437,0.01
0.7231,0.0078246,0,0.0035656,0.00022181,-0.072803,0.063008,0.096437,0.01
0.72646,0.0067941,0,0.0035656,0.00022161,-0.071956,0.064211,0.096437,0.01
0.72931,0.0057615,0,0.0035656,0.00022148,-0.07079,0.065396,0.096437,0.01
0.73165,0.0047208,0,0.0035656,0.00022143,-0.069302,0.066565,0.096437,0.01
0.73349,0.0036661,0,0.0035656,0.00022146,-0.067487,0.067718,0.096437,0.01
0.73484,0.0025908,0,0.0035656,0.00022156,-0.06534,0.068854,0.096437,0.01
0.7357,0.0014878,0,0.0035656,0.00022174,-0.062854,0.069974,0.096437,0.01
0.73607,0.00034878,0,0.0035656,0.00022201,-0.060021,0.071079,0.096437,0.01
0.73594,-0.00083603,0,0.0035656,0.00022235,-0.05683,0.072168,0.096437,0.01
0.7353,-0.0020788,0,0.0035656,0.00022277,-0.05327,0.073242,0.096437,0.01
0.73415,-0.0033945,0,0.0035656,0.00022327,-0.049323,0.0743,0.096437,0.01
0.73247,-0.004802,0,0.0035656,0.00022383,-0.044969,0.075344,0.096437,0.01
0.73023,-0.0063239,0,0.0035656,0.00022447,-0.040181,0.076373,0.096437,0.01
0.72741,-0.0079882,0,0.0035656,0.00022517,-0.034926,0.077388,0.096437,0.01
0.72396,-0.0098276,0,0.0035656,0.00022594,-0.029162,0.078389,0.096437,0.01
0.71984,-0.011881,0,0.0035656,0.00022679,-0.022837,0.079375,0.096437,0.01
0.71496,-0.014194,0,0.0035656,0.00022774,-0.01589,0.080348,0.096437,0.01
0.70926,-0.016821,0,0.0035656,0.00022881,-0.0082478,0.081307,0.096437,0.01
0.70263,-0.019825,0,0.0035656,0.00023008,0.00017193,0.082252,0.096437,0.01
0.69493,-0.023284,0,0.0035656,0.00023161,0.009464,0.083184,0.096437,0.01
0.686,-0.027296,0,0.0035656,0.00023351,0.019735,0.084103,0.096437,0.01
0.67565,-0.031981,0,0.0035656,0.00023594,0.031104,0.085009,0.096437,0.01
0.66363,-0.037497,0,0.0035656,0.00023909,0.043707,0.085903,0.096437,0.01
0.64963,-0.044038,0,0.0035656,0.00024324,0.057698,0.086784,0.096437,0.01
0.6333,-0.051845,0,0.0035656,0.00024868,0.073261,0.087652,0.096437,0.01
0.61423,-0.061201,0,0.0035656,0.00025571,0.090613,0.088508,0.096437,0.01
0.59199,-0.072428,0,0.0035656,0.00026452,0.11002,0.089353,0.096437,0.01
0.56614,-0.085899,0,0.0035656,0.00027514,0.13181,0.090185,0.096437,0.01
0.53623,-0.10207,0,0.0035656,0.00028743,0.15634,0.091006,0.096437,0.01
0.50184,-0.12156,0,0.0035656,0.00030117,0.18402,0.091815,0.096437,0.01
0.46252,-0.14523,0,0.0035656,0.00031611,0.2153,0.092613,0.096437,0.01
0.41785,-0.17422,0,0.0035656,0.00033189,0.25069,0.093399,0.096437,0.01
0.36758,-0.21003,0,0.0035656,0.0003478,0.29072,0.094175,0.096437,0.01
0.3118,-0.25444,0,0.0035656,0.0003618,0.33595,0.09494,0.096437,0.01
0.25158,-0.30917,0,0.0035656,0.00037386,0.38682,0.095694,0.096437,0.01
0.18852,-0.37648,0,0.0033811,0.00035503,0.44301,0.096437,0.096437,0.01
0.1226,-0.46213,0,0.0028327,0.00027701,0.50211,0.09717,0.096437,0.01
0.053762,-0.57293,0,0.00211,0.00017006,0.55815,0.097893,0.096437,0.01
-0.013087,-0.68895,0,0.0013975,7.1107e-05,0.60266,0.098605,0.096437,0.01
-0.038994,-0.6321,0,0.00069505,2.2488e-05,0.63331,0.099307,0.096437,0.01
-0.033053,-0.52157,0,0,1.912e-05,0.64571,0.1,0.096437,0.01
0.75125,0.012959,0,0.0028327,0.00018384,-0.065148,0.051385,0.09717,0.01
0.75974,0.012067,0,0.0028327,0.00018279,-0.067192,0.052751,0.09717,0.01
0.76754,0.011197,0,0.0028327,0.00018182,-0.068922,0.054097,0.09717,0.01
0.7747,0.010349,0,0.0028327,0.00018093,-0.070333,0.055425,0.09717,0.01
0.78122,0.0095241,0,0.0028327,0.00018013,-0.071425,0.056734,0.09717,0.01
0.78715,0.0087193,0,0.0028327,0.0001794,-0.072198,0.058025,0.09717,0.01
0.79251,0.0079325,0,0.0028327,0.00017874,-0.072653,0.059297,0.09717,0.01
0.79731,0.0071604,0,0.0028327,0.00017816,-0.072791,0.060552,0.09717,0.01
0.80159,0.0063998,0,0.0028327,0.00017765,-0.072612,0.061789,0.09717,0.01
0.80535,0.0056466,0,0.0028327,0.0001772,-0.072116,0.063008,0.09717,0.01
0.80861,0.0048968,0,0.0028327,0.00017683,-0.071301,0.064211,0.09717,0.01
0.81139,0.0041464,0,0.0028327,0.00017652,-0.070165,0.065396,0.09717,0.01
0.8137,0.0033911,0,0.0028327,0.00017628,-0.068705,0.066565,0.09717,0.01
0.81554,0.0026263,0,0.0028327,0.00017611,-0.066917,0.067718,0.09717,0.01
0.81691,0.0018474,0,0.0028327,0.00017601,-0.064794,0.068854,0.09717,0.01
0.81783,0.0010489,0,0.0028327,0.00017597,-0.06233,0.069974,0.09717,0.01
0.81828,0.00022471,0,0.0028327,0.00017601,-0.059517,0.071079,0.09717,0.01
0.81827,-0.0006325,0,0.0028327,0.00017611,-0.056343,0.072168,0.09717,0.01
0.81779,-0.001532,0,0.0028327,0.00017629,-0.052795,0.073242,0.09717,0.01
0.81683,-0.0024852,0,0.0028327,0.00017653,-0.048856,0.0743,0.09717,0.01
0.81538,-0.0035062,0,0.0028327,0.00017684,-0.044503,0.075344,0.09717,0.01
0.8134,-0.004612,0,0.0028327,0.00017722,-0.039709,0.076373,0.09717,0.01
0.81088,-0.0058229,0,0.0028327,0.00017766,-0.034438,0.077388,0.09717,0.01
0.80777,-0.0071629,0,0.0028327,0.00017818,-0.028646,0.078389,0.09717,0.01
0.80402,-0.0086601,0,0.0028327,0.00017877,-0.022279,0.079375,0.09717,0.01
0.79957,-0.010347,0,0.0028327,0.00017945,-0.015276,0.080348,0.09717,0.01
0.79436,-0.012261,0,0.0028327,0.00018025,-0.0075597,0.081307,0.09717,0.01
0.78827,-0.014446,0,0.0028327,0.00018118,0.00095419,0.082252,0.09717,0.01
0.78121,-0.016957,0,0.0028327,0.00018229,0.010364,0.083184,0.09717,0.01
0.77302,-0.019858,0,0.0028327,0.00018364,0.02078,0.084103,0.09717,0.01
0.76355,-0.023235,0,0.0028327,0.0001853,0.032328,0.085009,0.09717,0.01
0.75256,-0.027192,0,0.0028327,0.00018739,0.04515,0.085903,0.09717,0.01
0.73981,-0.031868,0,0.0028327,0.00019003,0.059412,0.086784,0.09717,0.01
0.72497,-0.037439,0,0.0028327,0.00019341,0.075303,0.087652,0.09717,0.01
0.70765,-0.044123,0,0.0028327,0.00019774,0.093053,0.088508,0.09717,0.01
0.6874,-0.052187,0,0.0028327,0.0002032,0.11293,0.089353,0.09717,0.01
0.66371,-0.061956,0,0.0028327,0.00020995,0.13528,0.090185,0.09717,0.01
0.63602,-0.073842,0,0.0028327,0.00021806,0.16048,0.091006,0.09717,0.01
0.60371,-0.088404,0,0.0028327,0.00022757,0.18901,0.091815,0.09717,0.01
0.56606,-0.10643,0,0.0028327,0.00023846,0.22143,0.092613,0.09717,0.01
